Token	POS-Tag	OOV	Id	Index	Documento
tipo	NOUN	0	29	9	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
de	ADP	0	29	10	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
revestimento	NOUN	0	29	11	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
para	ADP	0	29	12	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
aeronaves	NOUN	0	29	13	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
capaz	ADJ	0	29	14	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
de	SCONJ	0	29	15	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
reduzir	VERB	0	29	16	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
o	DET	0	29	17	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
arrasto	NOUN	1	29	18	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
aerodinâmico	ADJ	1	29	19	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
em	ADP	0	29	20	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
15	NUM	0	29	21	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
%	SYM	0	29	22	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
.	PUNCT	0	29	23	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
A	DET	0	29	24	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
tecnologia	NOUN	0	29	25	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
,	PUNCT	0	29	26	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
inspirada	VERB	0	29	27	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
na	ADP	0	29	28	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
pele	NOUN	0	29	29	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
de	ADP	0	29	30	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
tubarão	NOUN	1	29	31	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
,	PUNCT	0	29	32	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
pode	VERB	0	29	33	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
reduzir	VERB	0	29	34	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
o	DET	0	29	35	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
consumo	NOUN	0	29	36	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
de	ADP	0	29	37	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
combustível	NOUN	0	29	38	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
de	ADP	0	29	39	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
aviões	NOUN	0	29	40	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
comerciais	ADJ	0	29	41	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
.	PUNCT	0	29	42	Pesquisadores do Instituto Tecnológico de Aeronáutica desenvolveram um novo tipo de revestimento para aeronaves capaz de reduzir o arrasto aerodinâmico em 15 % . A tecnologia , inspirada na pele de tubarão , pode reduzir o consumo de combustível de aviões comerciais .
A	DET	0	30	0	A Universidade Federal do Amazonas catalogou mais de 300 novas espécies de plantas medicinais da floresta amazônica , das quais 40 apresentam propriedades antifúngicas inéditas . O trabalho levou oito anos de expedições científicas e conta com participação de comunidades indígenas .
Universidade	PROPN	0	30	1	A Universidade Federal do Amazonas catalogou mais de 300 novas espécies de plantas medicinais da floresta amazônica , das quais 40 apresentam propriedades antifúngicas inéditas . O trabalho levou oito anos de expedições científicas e conta com participação de comunidades indígenas .
Federal	PROPN	0	30	2	A Universidade Federal do Amazonas catalogou mais de 300 novas espécies de plantas medicinais da floresta amazônica , das quais 40 apresentam propriedades antifúngicas inéditas . O trabalho levou oito anos de expedições científicas e conta com participação de comunidades indígenas .
do	ADP	0	30	3	A Universidade Federal do Amazonas catalogou mais de 300 novas espécies de plantas medicinais da floresta amazônica , das quais 40 apresentam propriedades antifúngicas inéditas . O trabalho levou oito anos de expedições científicas e conta com participação de comunidades indígenas .
